geo_value,time_value,confirmed_cumulative_cases,confirmed_deaths,daily_cases,completely_home_prop,confirmed_cases_uf,confirmed_deaths_uf,cfr,cfr_uf,location,location_name,Population,intercept,slope,R_sq,p0,p1,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths,smoothed_pct_contact_covid_positive,smoothed_pct_cli,smoothed_pct_avoid_contact_all_or_most_time,smoothed_pct_could_not_get_tested,smoothed_pct_self_none_of_above,smoothed_pct_tested_and_positive,smoothed_pct_cmnty_cli,pos_contact,avoid_contact,excess_demand,active_cases,p_hat_t,p_hat_t_2,TC_CFR_N,X1
ne,2020-05-11,8407,69,343.14285714286,0.34579918399379,8390,101,0.00820744617580588,0.0120381406436234,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,75,0.88157069007689,0.880757003692805,0.810616102347379,0.951082250874754,230.172523462812,367.573592624033,263.722485921486,81,670,670,81,2,1.8003,0.8933,61.9615,7.6004,57.1827,0.7399,18.8783,0.018003,0.619615,3.2542860692,0.008933,0.681975145822692,0.65420081600621,0.000170258227528487,0.000116111879546253
ne,2020-05-12,8532,69,313.71428571429,0.32285513061356,8531,103,0.00808720112517581,0.012073613878795,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,76,0.88616731350744,0.885767641284525,0.811862160850997,0.955875595853512,224.373202832915,356.569771875458,346.141112732541,257,1704,1704,257,2,1.8254,0.8685,61.5024,7.9601,57.8202,0.6915,18.8323,0.018254,0.615024,3.3575542598,0.008685,0.68333440980941,0.67714486938644,0.000178798178343509,0.000122178947673359
ne,2020-05-13,8912,70,320.14285714286,0.3268895537014,8908,107,0.00785457809694794,0.0120116748989672,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,77,0.890447149051527,0.889565591607992,0.815727478834964,0.955098169819689,218.925135331422,345.703493298359,154.547932265915,120,1782,1782,120,3,1.8284,0.6289,61.046,7.0091,58.7372,0.5371,18.8904,0.018284,0.61046,2.8921509148,0.006289,0.684685679867215,0.6731104462986,0.000160048503826385,0.000109582918654099
ne,2020-05-14,9260,70,310.57142857143,0.31358373248065,9241,113,0.00755939524838013,0.0122281138404935,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,78,0.888442278165784,0.887981232424805,0.826275614328204,0.961788901529779,213.794992666237,335.083477835842,243.086032123618,383,3616,3616,383,4,1.6213,0.7642,60.5767,7.3862,58.9012,0.6215,18.8935,0.016213,0.605767,3.0356395656,0.007642,0.686075143140939,0.68641626751935,0.000177693926870831,0.000121911386313181
ne,2020-05-15,9610,70,273.14285714286,0.28577203937509,9607,118,0.0072840790842872,0.0122827105235766,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,79,0.888580427347096,0.888594910530265,0.81990090356711,0.954932570061687,208.968738491329,324.795224064305,202.015370884035,341,3874,3874,341,6,2.0139,0.7697,59.9454,7.2518,59.0716,0.6776,19.3292,0.020139,0.599454,2.9680457112,0.007697,0.687944242149467,0.71422796062491,0.000181109032251973,0.000124592915939007
ne,2020-05-16,10055,70,279.85714285714,0.32047879412795,10050,122,0.0069617105917454,0.0121393034825871,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,80,0.88819551501742,0.885443131375194,0.808241669913159,0.947418919280204,204.305798844292,314.903269320056,295.705066491851,356,2763,2763,356,6,2.2498,0.7381,59.7249,6.554,58.8913,0.7577,18.9791,0.022498,0.597249,2.694264198,0.007381,0.688597079677394,0.67952120587205,0.000170007446521007,0.000117066631197776
ne,2020-05-17,10177,70,285.71428571429,0.36213178022198,10171,122,0.00687825488847401,0.011994887425032,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,81,0.885740891075509,0.885333716884109,0.80510640981122,0.936806524386382,199.712129197368,305.449929131592,181.592455630286,448,5662,5662,448,4,2.4479,0.6635,58.9432,6.7934,59.592,0.7169,19.1779,0.024479,0.589432,2.745077072,0.006635,0.690911470133542,0.63786821977802,0.000173229724094767,0.000119686403345143
ne,2020-05-18,10463,70,295.28571428571,0.30011800974872,10457,124,0.00669024180445379,0.0118580854929712,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,82,0.884877335480073,0.883842330840411,0.806056489074909,0.940952802224635,195.196969946814,296.457203008291,157.853148657201,128,1861,1861,128,0,2.4383,0.7431,58.7922,6.4247,59.9126,0.6995,18.8129,0.024383,0.587922,2.5754951878,0.007431,0.691358538009809,0.69988199025128,0.000165189890622838,0.000114205441275005
ne,2020-05-19,10692,70,307.71428571429,0.30059775541306,10685,128,0.00654695099139544,0.0119794103883949,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,83,0.884990212045141,0.881977859052566,0.826175959387024,0.955577903769245,190.729915675939,287.929768354233,256.031088191392,277,2483,2483,277,2,2.3761,0.6887,58.3586,6.7114,59.8823,0.6316,18.7786,0.023761,0.583586,2.6924593178,0.006887,0.692642303779012,0.69940224458694,0.000178277060063985,0.000123482233593668
ne,2020-05-20,10952,134,291.28571428571,0.29227914820795,10947,135,0.0122352081811541,0.012332145793368,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,84,0.883444826067466,0.880379023780551,0.812107285268573,0.93828079991938,186.305170718072,279.860170554414,235.79875941743,221,2151,2151,221,7,2.613,0.7735,57.5737,7.1625,59.9928,0.8588,18.6529,0.02613,0.575737,2.8655157,0.007735,0.694966168521279,0.70772085179205,0.000200072223278092,0.00013904342643911
ne,2020-05-21,11257,134,286.85714285714,0.31243957448441,11249,141,0.0119037043617305,0.012534447506445,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,85,0.884700352519828,0.883545685869474,0.815047700049403,0.944698060234686,181.963248865465,272.234224102767,180.721870238253,276,3505,3505,276,6,2.6023,0.723,57.0001,6.3406,60.0368,0.8268,19.0765,0.026023,0.570001,2.5339066592,0.00723,0.696664434308214,0.68756042551559,0.000184829119765452,0.000128763874165083
ne,2020-05-22,11493,134,269.28571428571,0.28775115448751,11492,145,0.0116592708605238,0.0126174730247128,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,86,0.884038506715472,0.882055261197481,0.818747552083485,0.943825701807215,177.701188017797,265.025163512887,250.232511200826,303,2779,2779,303,5,2.5627,0.6966,57.3393,6.1104,60.668,0.8946,19.0572,0.025627,0.573393,2.403342528,0.006966,0.695660159979538,0.71224884551249,0.000180166226912583,0.000125334466236917
ne,2020-05-23,11794,134,248.71428571429,0.28656072167145,11791,145,0.0113617093437341,0.0122975150538546,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,87,0.883555356995939,0.883785648937288,0.818787492142211,0.944411377288622,173.537934353282,258.193842650522,347.999820993777,237,1563,1563,237,4,2.2971,0.7009,56.6939,6.5152,61.8339,0.9252,18.9368,0.022971,0.566939,2.4865977472,0.007009,0.69757100506128,0.71343927832855,0.000186438646998817,0.00013005419436923
ne,2020-05-24,11945,134,253,0.32817516259349,11942,148,0.0112180828798661,0.0123932339641601,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,88,0.884897633426185,0.882952925466272,0.815905386159086,0.945186302095808,169.47694227796,251.697641005456,232.850459722826,327,3223,3223,327,0,2.2774,0.7233,56.5504,6.439,61.7653,1.0915,18.9634,0.022774,0.565504,2.461932333,0.007233,0.697995867579455,0.67182483740651,0.000188407781188984,0.000131507852689725
ne,2020-05-25,12173,134,244.42857142857,0.37199181282904,12168,148,0.011007968454777,0.0121630506245891,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,89,0.886767879542328,0.884471343195012,0.822450331564822,0.955231261327443,165.496688094751,245.493329224995,131.689883320768,145,2527,2527,145,3,2.2365,0.6466,55.8368,6.52,62.3092,1.2033,18.8134,0.022365,0.558368,2.45744016,0.006466,0.700108633384121,0.62800818717096,0.000188094028522093,0.000131686253256316
ne,2020-05-26,12430,134,248.28571428571,0.29776414909508,12423,151,0.0107803700724055,0.0121548740239878,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,90,0.890648352437237,0.889601680293411,0.827274594043657,0.963046514527087,161.622542122363,239.539425239381,219.568455197789,221,2310,2310,221,0,2.32,0.6176,55.9011,6.4418,62.7385,1.1042,18.7078,0.0232,0.559011,2.400311307,0.006176,0.699918259447406,0.70223585090492,0.000187474015682258,0.000131216486747941
ne,2020-05-27,12792,134,262.71428571429,0.26954071517548,12786,160,0.0104752970606629,0.0125136868449867,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,91,0.89438503174723,0.890306178803998,0.822390604100948,0.961593460942102,157.89337791264,233.801402162768,254.682519401132,264,2379,2379,264,3,2.1736,0.5819,55.3591,6.4647,62.7983,1.1001,18.7931,0.021736,0.553591,2.4049782999,0.005819,0.701522966658909,0.73045928482452,0.0001990154604695,0.000139613916239552
ne,2020-05-28,13057,134,257.57142857143,0.27702057751752,13052,161,0.0102626943402007,0.0123352742874655,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,92,0.897915730259196,0.896187851510089,0.821891307339094,0.954111467649889,154.348971329087,228.250520914365,320.17512134081,357,2559,2559,357,10,2.1586,0.5622,55.6811,7.0449,62.8708,1.2707,18.0025,0.021586,0.556811,2.6157150108,0.005622,0.700569616618127,0.72297942248248,0.000217788307611104,0.000152575871167022
ne,2020-05-29,13441,135,278,0.2461484825376,13438,166,0.0100438955434863,0.0123530287245126,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,93,0.90058644305629,0.898529210881038,0.819423343979182,0.959173284617205,151.006250727532,222.864930531041,358.796207532868,285,1823,1823,285,1,1.9282,0.5543,55.0812,7.0799,62.2438,1.2268,17.4478,0.019282,0.550812,2.6731012038,0.005543,0.702345749194106,0.7538515174624,0.000229441701295002,0.000161147403592408
ne,2020-05-30,13688,135,271,0.2974209271549,13688,166,0.00986265341905318,0.0121274108708358,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,94,0.904790239780831,0.901027381428657,0.829726726648671,0.961587457177699,147.852789406243,217.628909853315,214.494520832459,393,4205,4205,393,6,2.1155,0.6253,54.79,6.6817,61.8658,1.2853,17.4931,0.021155,0.5479,2.5480128414,0.006253,0.703207909230988,0.7025790728451,0.000218656111674683,0.000153760707131331
ne,2020-05-31,13882,135,276.85714285714,0.32067368966007,13880,167,0.00972482351246218,0.0120317002881844,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,95,0.910519269456726,0.906170400033187,0.842800683015548,0.9751011538539,144.863861533745,212.52889227824,269.941066228377,251,2134,2134,251,0,2.1142,0.6157,54.2248,6.3058,62.3398,1.3341,16.8632,0.021142,0.542248,2.3747768916,0.006157,0.704881305016858,0.67932631033993,0.000205047170041078,0.000144533916808569
ne,2020-06-01,14130,135,280.42857142857,0.2770100657548,14131,176,0.00955414012738853,0.0124548864199278,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,96,0.915368182566794,0.912748141546711,0.851094344750876,0.985396386125943,142.041044229552,207.555466530428,178.290611039703,196,2523,2523,196,0,2.217,0.6083,54.2205,6.8497,62.2735,1.303,16.7306,0.02217,0.542205,2.5841520705,0.006083,0.704894036088831,0.7229899342452,0.000235099616568723,0.000165720317606064
ne,2020-06-02,14401,135,282.71428571429,0.27586553981846,14402,179,0.00937434900354142,0.0124288293292598,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,97,0.92085126658721,0.917781952256564,0.856615393773081,0.987825444983764,139.415570108733,202.705866730561,203.410453240943,244,2753,2753,244,8,2.1141,0.7139,53.5195,6.6934,62.1741,1.4565,16.3478,0.021141,0.535195,2.5318387906,0.007139,0.706969496891901,0.72413446018154,0.000234266853593028,0.000165619519623112
ne,2020-06-03,14670,135,269.28571428571,0.26838498695041,14671,184,0.00920245398773006,0.0125417490286961,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,98,0.927753179437476,0.928017710159762,0.857783612395272,0.986260654685664,136.992578734536,197.983616110177,172.063074194924,266,3548,3548,266,3,2.0467,0.6584,53.2812,6.1632,62.7775,1.3107,16.056,0.020467,0.532812,2.29409712,0.006584,0.707675035136368,0.73161501304959,0.000218198590002561,0.000154413694846768
ne,2020-06-04,14922,168,267.28571428571,0.26167280670961,14923,185,0.0112585444310414,0.0123969711184078,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,99,0.934899619655555,0.934215455435859,0.869592737086277,1.00069338116473,134.7620706614,193.396531385591,255.672513109634,255,2289,2289,255,6,2.0674,0.6989,51.8422,5.7272,63.4195,1.3741,16.103,0.020674,0.518422,2.095038396,0.006989,0.711935503175766,0.73832719329039,0.000200348701581834,0.000142635353671274
ne,2020-06-05,15189,187,249.71428571429,0.24978571039268,15186,186,0.012311541246955,0.0122481232714342,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,100,0.941995242038726,0.941650485650745,0.87586111449693,1.00867459276351,132.736817399476,188.953582552762,224.407571223746,251,2567,2567,251,-1,2.2364,0.6805,51.2022,5.7126,63.9134,1.666,16.0736,0.022364,0.512022,2.0614831116,0.006805,0.713830360399681,0.75021428960732,0.000198257868379069,0.000141522485637104
ne,2020-06-06,15355,187,237.57142857143,0.27229410922644,15351,187,0.0121784435037447,0.0121816168327796,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,101,0.948954681572743,0.949727630060759,0.876877863636483,1.00797837993526,130.929254426597,184.66196740124,220.660418373209,262,2725,2725,262,0,2.2862,0.5788,50.2072,5.5475,63.9575,1.5997,15.8383,0.022862,0.502072,1.9994576875,0.005788,0.716776271239987,0.72770589077356,0.000193338744500741,0.000138580624369462
ne,2020-06-07,15447,187,223.28571428571,0.31854099393574,15443,187,0.0121059105327895,0.0121090461697857,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,102,0.955887624406442,0.955731151957821,0.88010830046335,1.01660349442766,129.332978185964,180.527839189067,169.390654473631,164,2222,2222,164,2,2.1522,0.5772,49.2358,5.5509,64.0863,1.5279,16.554,0.021522,0.492358,1.9935335733,0.005772,0.719652309220161,0.68145900606426,0.0001927656096167,0.00013872421609889
ne,2020-06-08,15569,188,204.85714285714,0.26615582501263,15565,188,0.0120752777956195,0.0120783809829746,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,103,0.963134750870999,0.958619318741135,0.888323273912533,1.03369795970275,127.935638968125,176.558538941364,127.50204411938,91,1638,1638,91,0,2.1917,0.5808,48.033,4.7864,64.0702,1.4648,16.78,0.021917,0.48033,1.7197439472,0.005808,0.723213456515357,0.73384417498737,0.000167180320265399,0.000120907057280484
ne,2020-06-09,15701,189,185.14285714286,0.29818958311195,15698,191,0.012037449843959,0.0121671550515989,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,104,0.972565149402824,0.966246161757206,0.902775817230517,1.05088510040891,126.726960393239,172.762150510783,210.750460474368,118,1285,1285,118,0,2.2343,0.5442,46.8425,4.7478,64.3699,1.2852,16.9069,0.022343,0.468425,1.6916458878,0.005442,0.726738187023281,0.70181041688805,0.000167062022139708,0.000121410351090254
ne,2020-06-10,15841,191,166.85714285714,0.29145809111189,15839,195,0.0120573196136608,0.0123113832943999,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,105,0.982512741590254,0.980242552804318,0.918386523365689,1.06105156334676,125.707567117709,169.145711129744,121.720574912347,131,2470,2470,131,3,2.5001,0.5495,46.3371,4.7134,64.3293,1.3779,16.8259,0.025001,0.463371,1.6813027738,0.005495,0.728234532087292,0.70854190888811,0.00016950686681236,0.000123440753838682
ne,2020-06-11,16135,211,172.42857142857,0.26834933133317,16130,212,0.0130771614502634,0.0131432114073156,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,106,0.99159015486764,0.990072212214072,0.910381814745047,1.05320357543899,124.906476448977,165.715862725841,130.358089907654,142,2500,2500,142,4,2.5241,0.5198,45.4316,4.839,64.2075,1.2873,16.7971,0.025241,0.454316,1.731999075,0.005198,0.730915458987691,0.73165066866683,0.000189875984823264,0.000138783292597836
ne,2020-06-12,16342,214,164,0.26670062915004,16334,216,0.013095092399951,0.0132239500428554,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,107,0.999135612290102,0.996476934834254,0.928667804532212,1.06908949580877,124.35103943328,162.479615868993,213.937856092305,290,3111,3111,290,17,2.4661,0.5672,45.3797,4.92,64.1871,1.1974,17.291,0.024661,0.453797,1.76199468,0.005672,0.731069120065693,0.73329937084996,0.000196844334347766,0.000143906814301538
ne,2020-06-13,16460,214,157.57142857143,0.26528863166337,16454,216,0.0130012150668287,0.013127506989182,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,108,1.00760012942918,1.00702361261012,0.935762673189737,1.07661178998902,124.03501499526,159.443322614017,126.086927092528,198,3604,3604,198,4,2.2688,0.5519,45.7512,5.2718,64.5022,1.1699,16.8758,0.022688,0.457512,1.8713730204,0.005519,0.729969214661498,0.73471136833663,0.000209037582134083,0.000152590999665155
ne,2020-06-14,16550,214,157.28571428571,0.31347694972554,16544,216,0.0129305135951662,0.0130560928433269,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,109,1.01487046547516,1.01427024721639,0.938142086969616,1.08473336242729,123.92597258809,156.611794650567,158.460538146064,120,1738,1738,120,0,2.2907,0.6104,45.7517,5.6408,64.1981,1.2419,16.2916,0.022907,0.457517,2.0195135752,0.006104,0.729967734304292,0.68652305027446,0.000225584847655519,0.000164669660136478
ne,2020-06-15,16675,219,158.42857142857,0.28168807604705,16674,220,0.0131334332833583,0.0131941945543961,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,110,1.02128729634604,1.02016473272507,0.943365476000103,1.09393647339477,124.01029318277,153.987783074937,128.745966501032,92,1640,1640,92,0,2.3447,0.5641,45.5811,5.537,63.9425,1.2508,16.0789,0.023447,0.455811,1.996503775,0.005641,0.730472832183042,0.71831192395295,0.000227075763106457,0.000165872675796499
ne,2020-06-16,16862,230,166.14285714286,0.29186975605473,16861,231,0.0136401375874748,0.0137002550263923,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,111,1.02781137866956,1.02500321927559,0.949545977882865,1.10541745657746,124.281796040944,151.572710911103,164.490691730804,126,1758,1758,126,4,2.3482,0.5326,45.6637,5.1644,63.8342,1.3898,16.0015,0.023482,0.456637,1.8677465752,0.005326,0.73022827717258,0.70813024394527,0.000223052762124435,0.000162879434204712
ne,2020-06-17,17055,233,173.42857142857,0.27773788634568,17053,234,0.0136616827909704,0.0137219257608632,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,112,1.0344725397133,1.02976787003056,0.95984308524235,1.11246562266886,124.719052786084,149.369371666331,143.739256418507,180,2874,2874,180,11,2.1258,0.5361,45.6049,5.2317,64.1074,1.4084,16.06,0.021258,0.456049,1.8777931542,0.005361,0.730402367180028,0.72226211365432,0.00022717809891156,0.000165931421216462
ne,2020-06-18,17238,238,158.14285714286,0.28654222520709,17237,239,0.0138067061143984,0.013865521842548,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,113,1.03837075325724,1.03743483757692,0.972173224710237,1.12061891778235,125.312670976205,147.382957007746,184.47327900207,195,2426,2426,195,3,2.1258,0.5501,46.0378,5.2691,64.49,1.3816,15.879,0.021258,0.460378,1.87105741,0.005501,0.729120673910913,0.71345777479291,0.000231186318593279,0.000168562724411714
ne,2020-06-19,17412,243,154,0.27979416977389,17412,244,0.0139558924879394,0.0140133241442683,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,114,1.04260699668839,1.04223881296653,0.953871978897509,1.10500265043617,126.065830918498,145.619078411258,143.014162246663,189,3033,3033,189,6,2.177,0.5793,45.5066,5.2611,64.7515,1.5544,15.3082,0.02177,0.455066,1.8544588335,0.005793,0.730693405406763,0.72020583022611,0.00023391546942217,0.000170920490929407
ne,2020-06-20,17520,243,152.42857142857,0.27653869006258,17521,244,0.0138698630136986,0.0139261457679356,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,115,1.04851544770125,1.04592367846463,0.966336907959304,1.11536729223937,126.950151303288,144.081028191285,100.780058824899,176,4008,4008,176,4,2.2531,0.6299,45.0954,4.8414,64.7944,1.7893,15.3268,0.022531,0.450954,1.7044439184,0.006299,0.731910851173129,0.72346130993742,0.00021498080020096,0.000157346780460965
ne,2020-06-21,17625,243,154.57142857143,0.3201730282744,17626,244,0.0137872340425532,0.0138431862022013,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,116,1.0521990737231,1.05301375049485,0.977449126800378,1.12185925357089,127.940551107175,142.769693426571,111.53090411448,116,2387,2387,116,0,2.4329,0.5372,44.4021,4.5364,65.126,1.8101,15.1777,0.024329,0.444021,1.582024136,0.005372,0.733963514475223,0.6798269717256,0.000199540111977054,0.000146455161865458
ne,2020-06-22,17776,248,156.71428571429,0.27772163602911,17771,249,0.013951395139514,0.0140115919194193,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,117,1.05446282377697,1.05423132922755,0.991464355345773,1.13596425571221,129.055772583748,141.684036243872,104.273837581531,103,2267,2267,103,0,2.1447,0.5685,44.2934,4.8859,65.3356,1.9146,15.029,0.021447,0.442934,1.6936679196,0.005685,0.734285344131848,0.72227836397089,0.000218072902355182,0.000160127736151705
ne,2020-06-23,17912,255,149.85714285714,0.26585116755985,17910,256,0.0142362661902635,0.0142936906756002,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,118,1.05623261753842,1.0535212754509,0.989151905826453,1.1390161886694,130.293659423686,140.820642041236,158.092975042117,147,2134,2134,147,5,2.0525,0.5536,44.1551,5.0535,65.3485,1.9812,14.898,0.020525,0.441551,1.7511135525,0.005536,0.734694810935078,0.73414883244015,0.000231768649215116,0.000170279223915778
ne,2020-06-24,18038,256,140.71428571429,0.25214074789331,18037,257,0.0141922607827919,0.0142484892166103,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,119,1.05825293818331,1.05474816596595,0.978274603753365,1.1329087670306,131.617607109417,140.174299836965,116.521236258027,135,2659,2659,135,7,2.3905,0.6894,43.7071,5.0162,64.844,1.8449,14.6999,0.023905,0.437071,1.763495272,0.006894,0.736021210991819,0.74785925210669,0.000234306005789558,0.000172454190123886
ne,2020-06-25,18179,259,135,0.26447651357656,18180,260,0.0142472083172892,0.0143014301430143,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,120,1.05785259561099,1.05745596067468,0.97903945095647,1.13423023221381,133.001076961814,139.739226802722,158.405428809631,129,1869,1869,129,1,2.4421,0.678,43.8233,4.7886,64.04,1.6836,15.1032,0.024421,0.438233,1.72198056,0.00678,0.735677175977102,0.73552348642344,0.000231435311896618,0.000170261676677484
ne,2020-06-26,18354,265,135,0.2563903895545,18355,266,0.014438269587011,0.0144919640424952,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,121,1.05730249918434,1.05519553906311,0.977324699162914,1.12871215301387,134.44055943485,139.507751451387,156.593667723037,125,1832,1832,125,3,2.2986,0.5571,43.8359,4.5677,64.5838,1.2685,14.9927,0.022986,0.438359,1.6177057674,0.005571,0.735639870975506,0.7436096104455,0.000222438229367635,0.000163634430352027
ne,2020-06-27,18601,266,154.57142857143,0.26527698368627,18601,267,0.0143003064351379,0.0143540669856459,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,122,1.06017312705127,1.05830622915877,0.980609300921306,1.12850941116539,135.913525354455,139.469971137055,113.603044871661,178,3596,3596,178,6,2.0951,0.5982,45.1175,4.6962,64.4947,1.1611,15.0295,0.020951,0.451175,1.6673998986,0.005982,0.731845419384615,0.73472301631373,0.000230145746360747,0.000168431110264966
ne,2020-06-28,18726,266,157.28571428571,0.29625058064625,18722,267,0.0142048488732244,0.0142612968699925,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,123,1.06246084649153,1.06361170214068,0.981387070648726,1.12664015534669,137.395378363661,139.616590675862,137.15577031699,251,4200,4200,251,1,1.8818,0.6257,45.609,4.4746,64.868,0.9451,14.9396,0.018818,0.45609,1.572016472,0.006257,0.730390228250937,0.70374941935375,0.000217026642775654,0.000158514139153444
ne,2020-06-29,18867,268,156.85714285714,0.25491831801602,18869,269,0.0142046960301055,0.0142561873973184,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,124,1.06526958555229,1.06395701061378,0.988541433665249,1.13992955838393,138.925483131969,139.939140498268,115.030138429448,124,2474,2474,124,0,2.0658,0.6151,45.5354,4.1124,64.7964,0.9273,15.2454,0.020658,0.455354,1.4477128464,0.006151,0.730608136831687,0.74508168198398,0.000201298525414663,0.000147070340600173
ne,2020-06-30,19003,273,156.42857142857,0.24055413447734,19005,274,0.0143661527127296,0.0144172586161536,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,125,1.06781630069126,1.06803650344259,0.992948314222071,1.14664955341026,140.541109200612,140.427876298935,113.757456347758,143,2885,2885,143,2,2.1973,0.6031,45.3468,3.993,65.3022,0.9294,15.7204,0.021973,0.453468,1.385483154,0.006031,0.73116652756986,0.75944586552266,0.000196226666999992,0.000143474370726991
ne,2020-07-01,19134,275,157,0.24933334793365,19136,273,0.0143723215218982,0.0142663043478261,31,Nebraska,1934408,0.134574548115379,0.296071441236783,0.904720764510638,0.134574548115379,0.430645989352162,126,1.07153288699804,1.06842423000537,0.983977714079203,1.13502508446762,142.246564221669,141.071054557046,126.409615344795,135,2451,2451,135,5,1.8115,0.4151,45.526,4.0052,65.3346,1.0093,15.4197,0.018115,0.45526,1.3884186008,0.004151,0.730635967547163,0.75066665206635,0.000195924883899238,0.000143149767114286
